,Unnamed: 0,area_m2,floor,num_floors,num_rooms,author,housing_fund,children,pets,y,balcony,condition,bathroom,region,city,street_name,zone_type,dist_to_center
1366,1366,80.0,3,16,1,agency,primary,no,no,1090.0,0,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
1367,1367,92.0,7,12,3,agency,primary,yes,no,900.0,1,modern,2,botanica,Chisinau,Ciuflea,central,1.237855815371132
1368,1368,55.0,7,12,2,agency,primary,yes,no,530.0,1,modern,1,botanica,Chisinau,Tudor,central,3.135450314553256
1369,1369,50.0,2,11,1,agency,primary,yes,no,550.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
1370,1370,80.0,3,10,2,agency,primary,yes,no,600.0,0,individual,1,botanica,Chisinau,Valea,central,3.133096583962342
1371,1371,54.0,5,9,2,private,secondary,yes,no,280.0,0,individual,1,ciocana,Chisinau,Nicolae,central,3.262732774666745
1372,1372,70.0,1,6,2,agency,primary,yes,no,600.0,0,modern,1,buiucani,Chisinau,Liviu,central,8.433322683428162
1373,1373,100.0,9,9,3,agency,primary,yes,no,1500.0,2,modern,2,buiucani,Chisinau,Nicolae,central,3.262732774666745
1374,1374,86.0,8,12,2,agency,primary,yes,no,490.0,2,modern,1,botanica,Chisinau,Studentilor,central,5.534573971455514
1375,1375,90.0,6,8,2,agency,primary,yes,no,500.0,2,modern,1,ciocana,Chisinau,Ion,central,4.860874124520007
1376,1376,50.0,2,10,1,agency,primary,yes,no,350.0,1,modern,1,telecentru,Chisinau,Igor,periphery,4.769583000822252
1377,1377,48.0,3,16,1,private,primary,yes,no,450.0,1,modern,1,centru,Chisinau,Albisoara,central,6.0
1378,1378,80.0,6,9,2,agency,primary,yes,yes,750.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
1379,1379,60.0,2,15,2,agency,primary,yes,no,700.0,0,modern,2,rascani,Chisinau,Pietrariei,central,8.129403523963532
1380,1380,18.0,2,5,0,agency,secondary,yes,no,200.0,1,individual,1,centru,Chisinau,Independentei,central,3.473231882894152
1381,1381,90.0,10,11,3,agency,primary,yes,no,850.0,0,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
1382,1382,52.0,2,9,2,private,secondary,yes,no,300.0,2,modern,1,ciocana,Chisinau,Mihail,central,2.99590750748185
1383,1383,75.0,17,20,2,agency,primary,yes,no,1100.0,1,modern,1,centru,Chisinau,Bogdan,central,3.924482926351163
1384,1384,114.0,1,17,3,agency,secondary,yes,no,1500.0,1,modern,2,centru,Chisinau,Melestiu,central,1.3829235460311171
1385,1385,62.0,15,15,1,agency,primary,yes,no,800.0,1,modern,1,telecentru,Chisinau,Pietrarilor,periphery,4.726595494546069
1386,1386,58.0,5,5,2,private,secondary,yes,no,250.0,1,individual,1,ciocana,Chisinau,Vadul,central,18.52813727342484
1387,1387,35.0,2,4,1,private,secondary,no,no,200.0,1,individual,1,centru,Chisinau,Alexandr,central,3.1319178146844364
1388,1388,26.0,6,10,1,agency,secondary,yes,no,200.0,1,individual,1,centru,Chisinau,Alexandru,central,3.2023113943454087
1389,1389,72.0,5,10,3,private,secondary,yes,no,260.0,0,individual,1,ciocana,Chisinau,Voluntarilor,central,2.968154691470344
1390,1390,50.0,7,13,2,agency,primary,yes,no,1000.0,1,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
1391,1391,76.0,4,9,2,agency,primary,yes,yes,900.0,0,modern,1,centru,Chisinau,Avram,central,1.5145945315405118
1392,1392,84.0,3,10,2,agency,primary,yes,no,800.0,2,modern,2,ciocana,Chisinau,Mihail,central,2.99590750748185
1393,1393,80.0,12,14,2,agency,primary,yes,no,1500.0,1,modern,2,centru,Chisinau,Columna,central,4.434859094165724
1394,1394,40.0,6,10,1,private,primary,yes,no,430.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
1395,1395,50.0,6,10,1,private,primary,yes,no,500.0,0,modern,1,centru,Chisinau,Melestiu,central,1.3829235460311171
1396,1396,80.0,3,12,2,private,primary,no,no,600.0,0,modern,2,botanica,Chisinau,Nicolae,central,3.262732774666745
1397,1397,110.0,5,15,3,agency,primary,yes,no,699.0,0,modern,1,botanica,Chisinau,Liviu,central,8.433322683428162
1398,1398,95.0,2,10,3,private,primary,yes,no,700.0,2,modern,2,botanica,Chisinau,Varsovia,central,2.695154416677404
1399,1399,95.0,4,4,2,agency,primary,yes,no,750.0,1,modern,1,buiucani,Chisinau,Primaverii,central,5.039994145885638
1400,1400,50.0,4,9,3,agency,primary,yes,no,350.0,1,individual,2,ciocana,Chisinau,Ginta,central,2.8778282047176087
1401,1401,50.0,10,13,2,agency,primary,yes,no,1000.0,1,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
1402,1402,50.0,3,3,1,agency,secondary,yes,no,650.0,0,modern,1,centru,Chisinau,Gheorghe,central,1.699888915322141
1403,1403,65.0,10,11,2,private,primary,yes,no,400.0,1,modern,1,rascani,Chisinau,Academician,central,5.999330177155597
1404,1404,58.0,1,5,3,agency,secondary,yes,no,450.0,0,individual,1,rascani,Chisinau,Nicolae,central,3.262732774666745
1405,1405,45.0,13,13,1,agency,primary,yes,no,800.0,1,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
1406,1406,31.0,5,9,1,agency,secondary,yes,no,200.0,1,individual,1,centru,Chisinau,Doina,central,7.103808042274128
1407,1407,66.0,10,10,2,agency,primary,yes,no,1100.0,1,modern,1,centru,Chisinau,Anestiade,central,1.1781448223632147
1408,1408,84.0,5,7,2,agency,primary,yes,no,800.0,0,modern,1,centru,Chisinau,Albisoara,central,6.0
1409,1409,90.0,6,9,2,private,primary,yes,no,600.0,1,modern,2,ciocana,Chisinau,Bogdan,central,3.924482926351163
1410,1410,70.0,3,9,2,private,primary,yes,no,750.0,0,modern,1,botanica,Chisinau,Alexandru,central,3.2023113943454087
1411,1411,38.0,5,5,1,agency,primary,yes,no,450.0,0,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
1412,1412,90.0,6,9,2,private,primary,yes,no,550.0,1,modern,1,centru,Chisinau,Albisoara,central,6.0
1413,1413,63.0,6,10,2,private,primary,yes,no,790.0,1,modern,1,buiucani,Chisinau,Calea,central,2.563872447853333
1414,1414,61.0,3,10,2,agency,primary,yes,no,500.0,1,modern,1,rascani,Chisinau,Andrei,central,3.9691677554186366
1415,1415,80.0,10,17,2,agency,primary,yes,no,900.0,1,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
1416,1416,120.0,2,2,2,agency,primary,yes,no,1300.0,0,modern,1,centru,Chisinau,Mihai,central,2.6940681841953014
1417,1417,72.0,2,16,2,agency,primary,yes,no,550.0,1,modern,1,telecentru,Chisinau,Pietrarilor,periphery,4.726595494546069
1418,1418,53.0,4,19,1,agency,primary,yes,no,900.0,0,modern,1,centru,Chisinau,Bogdan,central,3.924482926351163
1419,1419,85.0,3,9,3,agency,primary,yes,no,1500.0,1,modern,2,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
1420,1420,131.0,8,12,3,agency,primary,no,no,1000.0,2,modern,2,centru,Chisinau,Petru,central,3.018564007128305
1421,1421,50.0,12,13,2,agency,primary,yes,no,800.0,1,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
1422,1422,42.0,3,10,1,private,primary,no,no,350.0,1,modern,1,telecentru,Chisinau,Constantin,periphery,1.3139694193863054
1423,1423,44.0,7,7,1,private,secondary,yes,yes,200.0,1,individual,1,ciocana,Chisinau,Nikolai,central,3.022515128105024
1424,1424,40.0,7,9,1,agency,secondary,no,no,280.0,1,individual,1,botanica,Chisinau,Nicolae,central,3.262732774666745
1425,1425,48.0,11,14,1,private,primary,yes,no,550.0,1,modern,1,telecentru,Chisinau,Nicolae,periphery,3.262732774666745
1426,1426,90.0,8,10,3,agency,primary,yes,no,550.0,1,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
1427,1427,87.0,9,9,2,agency,primary,yes,no,1500.0,0,modern,2,centru,Chisinau,Alessandro,central,2.1094089259840394
1428,1428,20.0,2,5,0,agency,secondary,yes,no,200.0,1,modern,1,botanica,Chisinau,Alessandro,central,2.1094089259840394
1429,1429,56.0,7,19,1,agency,primary,yes,no,1000.0,1,modern,1,centru,Chisinau,Bogdan,central,3.924482926351163
1430,1430,41.0,5,5,2,agency,secondary,yes,no,350.0,0,modern,1,botanica,Chisinau,Plaiului,central,1.0760271555200882
1431,1431,53.0,5,15,2,agency,primary,yes,no,600.0,0,modern,1,botanica,Chisinau,Plaiului,central,1.0760271555200882
1432,1432,151.0,4,10,3,agency,primary,yes,no,1500.0,2,modern,2,centru,Chisinau,Valea,central,3.133096583962342
1433,1433,140.0,8,8,3,agency,primary,yes,no,1000.0,1,modern,2,centru,Chisinau,Albisoara,central,6.0
1434,1434,75.0,5,12,2,agency,primary,yes,no,500.0,1,modern,1,telecentru,Chisinau,Pietrarilor,periphery,4.726595494546069
1435,1435,90.0,2,15,3,agency,primary,yes,no,1400.0,1,modern,2,centru,Chisinau,Romana,central,3.12860532433494
1436,1436,60.0,5,9,2,agency,primary,yes,no,650.0,0,modern,1,buiucani,Chisinau,Onisifor,central,3.2746566782449595
1437,1437,48.0,2,9,1,agency,primary,yes,no,450.0,1,modern,1,centru,Chisinau,Albisoara,central,6.0
1438,1438,65.0,3,5,3,private,secondary,yes,no,600.0,1,modern,1,centru,Chisinau,Vlaicu,central,2.563872447853333
1439,1439,86.0,7,9,3,private,secondary,yes,no,400.0,2,individual,1,telecentru,Chisinau,Vladimir,periphery,3.393370952357009
1440,1440,56.0,2,4,2,agency,secondary,no,no,600.0,0,individual,1,centru,Chisinau,Alexei,central,2.434757525188025
1441,1441,68.0,2,9,2,private,secondary,yes,no,350.0,1,individual,1,buiucani,Chisinau,Liviu,central,8.433322683428162
1442,1442,99.0,3,9,3,private,secondary,no,no,200.0,0,modern,1,botanica,Chisinau,Mihail,central,2.99590750748185
1443,1443,39.0,8,13,1,private,secondary,yes,no,290.0,0,modern,1,rascani,Chisinau,Onisifor,central,3.2746566782449595
1444,1444,48.0,4,9,2,private,primary,yes,no,350.0,2,modern,1,ciocana,Chisinau,Trandafirilor,central,2.258308061229285
1445,1445,103.0,6,15,1,agency,primary,yes,no,850.0,1,modern,1,centru,Chisinau,Alexandr,central,3.1319178146844364
1446,1446,80.0,13,17,3,agency,primary,yes,no,550.0,0,modern,2,botanica,Chisinau,Tudor,central,3.135450314553256
1447,1447,72.0,6,12,2,agency,primary,yes,no,1200.0,0,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
1448,1448,120.0,8,8,3,agency,primary,yes,no,1500.0,1,modern,2,centru,Chisinau,Alessandro,central,2.1094089259840394
1449,1449,85.0,13,15,3,agency,primary,yes,no,1500.0,1,individual,1,botanica,Chisinau,Lev Tolstoi,central,1.82369710266694
1450,1450,72.0,6,12,2,agency,primary,yes,no,1000.0,0,modern,2,botanica,Chisinau,Bulgara,central,1.7786506341815371
1451,1451,40.0,2,10,1,agency,primary,yes,no,350.0,1,modern,1,telecentru,Chisinau,Gheorghe,periphery,1.699888915322141
1452,1452,210.0,5,5,4,agency,primary,yes,no,1400.0,2,modern,2,buiucani,Chisinau,Mihai,central,2.6940681841953014
1453,1453,210.0,5,5,4,agency,primary,yes,no,1400.0,2,modern,2,buiucani,Chisinau,Tricolorului,central,3.132375289114449
1454,1454,75.0,8,9,3,agency,secondary,yes,no,400.0,1,individual,1,centru,Chisinau,Alexandru,central,3.2023113943454087
1455,1455,56.0,8,9,2,private,primary,yes,no,450.0,1,modern,2,veche,Chisinau,Calea,central,2.563872447853333
1456,1456,49.0,5,16,1,agency,primary,yes,no,1500.0,1,modern,1,centru,Chisinau,Mitropolitul,central,6.0
1457,1457,80.0,3,7,2,private,primary,yes,no,1500.0,0,individual,1,centru,Chisinau,Pan,central,3.76921531566265
1458,1458,65.0,2,5,1,agency,primary,yes,no,800.0,0,modern,2,centru,Chisinau,Mihail,central,2.99590750748185
1459,1459,85.0,9,10,3,private,primary,yes,no,400.0,2,modern,2,buiucani,Chisinau,Nicolae,central,3.262732774666745
1460,1460,75.0,5,12,3,private,primary,yes,no,500.0,1,modern,1,centru,Chisinau,Arborilor,central,1.9993832572276864
1461,1461,70.0,3,10,2,private,primary,yes,no,750.0,1,modern,1,botanica,Chisinau,Mihail,central,2.99590750748185
1462,1462,93.0,2,4,3,private,primary,yes,no,700.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
1463,1463,55.0,3,5,2,private,secondary,yes,no,250.0,1,modern,1,centru,Chisinau,Petru,central,3.018564007128305
1464,1464,90.0,2,6,1,agency,primary,yes,no,1000.0,1,modern,1,centru,Chisinau,31,central,6.542239833918318
1465,1465,22.0,1,1,1,private,secondary,yes,no,250.0,0,modern,1,centru,Chisinau,Mihail,central,2.99590750748185
1466,1466,20.0,1,1,0,private,secondary,yes,no,200.0,0,modern,1,botanica,Chisinau,Mihail,central,2.99590750748185
1467,1467,47.0,3,10,1,agency,primary,yes,no,600.0,0,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
1468,1468,83.0,9,10,2,agency,primary,yes,no,500.0,2,modern,2,botanica,Chisinau,Grenoble,central,3.68421559143802
1469,1469,52.0,5,9,2,private,secondary,yes,yes,480.0,1,individual,1,centru,Chisinau,Alexandru,central,3.2023113943454087
1470,1470,100.0,10,10,3,agency,primary,no,no,1500.0,0,modern,2,centru,Chisinau,Ciuflea,central,1.237855815371132
1471,1471,60.0,1,9,1,agency,primary,yes,no,800.0,1,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
1472,1472,120.0,2,3,3,agency,primary,yes,yes,1000.0,2,modern,2,telecentru,Chisinau,Academician,periphery,5.999330177155597
1473,1473,70.0,7,8,2,agency,secondary,yes,no,450.0,1,modern,2,telecentru,Chisinau,Gurie,periphery,3.839338103854318
1474,1474,66.0,11,14,2,private,primary,no,no,1500.0,1,individual,1,centru,Chisinau,Academician,central,5.999330177155597
1475,1475,34.0,3,11,1,private,primary,no,no,400.0,1,individual,1,centru,Chisinau,Grenoble,central,3.68421559143802
1476,1476,25.0,1,1,1,private,secondary,no,no,310.0,0,individual,1,centru,Chisinau,Bogdan,central,3.924482926351163
1477,1477,35.0,2,5,1,private,secondary,no,yes,360.0,1,modern,1,rascani,Chisinau,Dumitru,central,2.8437930863854857
1478,1478,50.0,8,9,0,private,secondary,no,no,200.0,0,individual,1,botanica,Chisinau,Pan,central,3.76921531566265
1479,1479,71.0,3,4,3,private,secondary,yes,no,450.0,1,modern,1,rascani,Chisinau,Dumitru,central,2.8437930863854857
1480,1480,93.0,9,12,3,agency,primary,yes,no,870.0,2,modern,1,centru,Chisinau,Bulgara,central,1.7786506341815371
1481,1481,63.0,3,11,2,private,primary,no,no,650.0,1,individual,1,centru,Chisinau,Bucuresti,central,2.845910853208243
1482,1482,86.0,7,9,3,private,secondary,yes,yes,400.0,0,individual,1,telecentru,Chisinau,Vladimir,periphery,3.393370952357009
1483,1483,58.0,4,5,2,private,secondary,yes,yes,450.0,0,individual,1,botanica,Chisinau,Nikolai,central,3.022515128105024
1484,1484,40.0,2,15,1,private,primary,no,no,700.0,0,modern,1,centru,Chisinau,Lev Tolstoi,central,1.82369710266694
1485,1485,55.0,5,9,2,private,primary,yes,no,550.0,1,modern,1,botanica,Chisinau,Valea,central,3.133096583962342
1486,1486,78.0,2,9,3,agency,primary,yes,no,800.0,1,modern,2,centru,Chisinau,Valea,central,3.133096583962342
1487,1487,70.0,10,14,2,agency,primary,yes,yes,375.0,2,modern,2,centru,Chisinau,Valea,central,3.133096583962342
1488,1488,21.0,3,5,1,private,secondary,yes,no,200.0,0,individual,1,ciocana,Chisinau,Doina,central,7.103808042274128
1489,1489,13.0,6,9,0,private,secondary,yes,yes,200.0,0,individual,1,botanica,Chisinau,Independentei,central,3.473231882894152
1490,1490,40.0,2,3,1,private,primary,no,yes,350.0,1,modern,1,gratiesti,Chisinau,Alexandru,periphery,3.2023113943454087
1491,1491,72.0,6,10,2,private,primary,yes,no,350.0,1,modern,2,ciocana,Chisinau,Bulgara,central,1.7786506341815371
1492,1492,86.0,8,12,2,private,primary,yes,no,490.0,2,individual,1,telecentru,Chisinau,Pictor,periphery,3.483251315113812
1493,1493,100.0,1,4,2,private,secondary,no,yes,200.0,1,individual,1,centru,Chisinau,Alexandru,central,3.2023113943454087
1494,1494,75.0,3,5,3,agency,secondary,yes,no,500.0,1,modern,1,centru,Chisinau,Alexandr,central,3.1319178146844364
1495,1495,76.0,7,9,3,private,secondary,yes,no,350.0,0,individual,1,ciocana,Chisinau,Alexandru,central,3.2023113943454087
1496,1496,70.0,5,5,3,private,secondary,yes,yes,650.0,1,modern,1,rascani,Chisinau,Florilor,central,5.307152411865395
1497,1497,40.0,5,9,1,private,secondary,no,no,300.0,1,modern,2,botanica,Chisinau,Carierei,central,3.7179076835271134
1498,1498,57.0,4,10,1,private,primary,no,no,350.0,0,modern,1,buiucani,Chisinau,Independentei,central,3.473231882894152
1499,1499,30.0,4,9,0,private,secondary,yes,yes,200.0,1,modern,1,botanica,Chisinau,Bogdan,central,3.924482926351163
1500,1500,85.0,6,10,2,private,primary,yes,no,400.0,2,modern,1,centru,Chisinau,Mihai,central,2.6940681841953014
1501,1501,46.0,5,15,1,agency,primary,no,no,700.0,0,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
1502,1502,52.0,5,5,2,private,secondary,no,no,480.0,1,individual,1,centru,Chisinau,Mihai,central,2.6940681841953014
1503,1503,70.0,2,12,2,agency,primary,yes,no,700.0,0,modern,1,buiucani,Chisinau,Nicolae,central,3.262732774666745
1504,1504,18.0,9,9,0,private,secondary,no,no,200.0,2,individual,2,centru,Chisinau,Albisoara,central,6.0
1505,1505,28.0,1,10,1,agency,secondary,yes,no,340.0,0,modern,1,botanica,Chisinau,Bulgara,central,1.7786506341815371
1506,1506,40.0,4,12,1,private,primary,yes,no,400.0,1,modern,1,buiucani,Chisinau,Vasile,central,4.693246145072489
1507,1507,56.0,3,5,3,private,secondary,yes,no,300.0,0,modern,1,telecentru,Chisinau,Lech,periphery,4.309443492889505
1508,1508,42.0,1,2,2,private,secondary,yes,yes,200.0,0,individual,1,centru,Chisinau,Nikolai,central,3.022515128105024
1509,1509,36.0,1,5,1,private,primary,yes,yes,300.0,1,modern,1,rascani,Chisinau,Nicolae,central,3.262732774666745
1510,1510,54.0,4,9,1,private,primary,yes,no,200.0,1,modern,1,centru,Chisinau,Gheorghe,central,1.699888915322141
1511,1511,60.0,9,10,2,private,primary,yes,no,600.0,1,modern,1,botanica,Chisinau,Ashabad,central,0.9324494644630263
1512,1512,60.0,2,5,2,private,primary,yes,no,480.0,0,modern,1,buiucani,Chisinau,Stefan,central,3.2023113943454087
1513,1513,90.0,6,9,2,private,primary,yes,no,550.0,1,modern,2,ciocana,Chisinau,Nicolae,central,3.262732774666745
1514,1514,90.0,6,9,2,private,primary,yes,no,550.0,1,modern,2,centru,Chisinau,Albisoara,central,6.0
1515,1515,50.0,16,16,0,private,secondary,yes,yes,200.0,0,individual,1,centru,Chisinau,Albisoara,central,6.0
1516,1516,50.0,3,10,1,agency,primary,no,no,350.0,0,modern,1,buiucani,Chisinau,Dumitru,central,2.8437930863854857
1517,1517,85.0,1,1,3,private,secondary,yes,no,900.0,0,modern,1,centru,Chisinau,Alexandru,central,3.2023113943454087
1518,1518,50.0,4,9,2,private,secondary,yes,no,260.0,0,individual,1,botanica,Chisinau,Sofiei,central,6.0
1519,1519,60.0,14,17,2,agency,secondary,yes,no,320.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
1520,1520,80.0,6,6,2,agency,primary,yes,no,450.0,1,modern,1,telecentru,Chisinau,Nicolae,periphery,3.262732774666745
1521,1521,85.0,8,8,3,agency,primary,yes,yes,1200.0,0,individual,1,centru,Chisinau,Alexandru,central,3.2023113943454087
1522,1522,55.0,6,10,2,private,secondary,no,no,200.0,2,individual,1,rascani,Chisinau,Mihail,central,2.99590750748185
1523,1523,60.0,8,10,2,private,primary,yes,no,300.0,1,modern,1,veche,Chisinau,Valea,central,3.133096583962342
1524,1524,35.0,2,10,1,agency,primary,yes,yes,250.0,0,individual,1,centru,Chisinau,Ismail,central,1.5491726324305075
1525,1525,33.0,4,5,1,private,secondary,no,no,300.0,1,individual,1,centru,Chisinau,Buiucani,central,5.65136451195944
1526,1526,42.0,10,12,1,private,primary,yes,yes,280.0,1,individual,1,buiucani,Chisinau,Nicolae,central,3.262732774666745
1527,1527,46.0,6,10,1,agency,primary,yes,yes,340.0,0,modern,1,botanica,Chisinau,Plaiului,central,1.0760271555200882
1528,1528,31.0,1,4,1,private,secondary,yes,no,200.0,0,modern,1,botanica,Chisinau,Pandurilor,central,1.6212629150174749
1529,1529,100.0,1,2,4,private,primary,yes,no,700.0,1,individual,3,centru,Chisinau,Ioan,central,3.507651491541186
1530,1530,60.0,7,9,2,private,primary,yes,no,320.0,2,modern,1,ciocana,Chisinau,Maria,central,3.2023113943454087
1531,1531,111.0,5,9,1,agency,primary,yes,no,750.0,1,modern,1,rascani,Chisinau,Andrei,central,3.9691677554186366
1532,1532,67.0,3,6,2,private,primary,yes,no,450.0,1,modern,1,botanica,Chisinau,Plaiului,central,1.0760271555200882
1533,1533,55.0,3,16,2,private,secondary,yes,no,248.0,1,modern,1,telecentru,Chisinau,Miorita,periphery,14.177717417175268
1534,1534,32.0,5,5,1,private,secondary,yes,no,200.0,1,modern,1,cricova,Chisinau,Nicolae,periphery,3.262732774666745
1535,1535,40.0,1,1,2,private,secondary,yes,yes,203.0,0,modern,2,ciocana,Chisinau,Ismail,central,1.5491726324305075
1536,1536,15.0,5,9,1,private,secondary,yes,no,200.0,0,modern,1,botanica,Chisinau,Independentei,central,3.473231882894152
1537,1537,120.0,6,9,3,agency,primary,yes,yes,850.0,0,modern,2,botanica,Chisinau,Teilor,central,2.8142968257139818
1538,1538,75.0,4,14,1,agency,primary,yes,no,1500.0,1,modern,1,centru,Chisinau,Vasile,central,4.693246145072489
1539,1539,100.0,1,4,2,private,secondary,no,no,200.0,1,modern,1,centru,Chisinau,Nicolae,central,3.262732774666745
1540,1540,55.0,3,5,2,private,secondary,yes,no,280.0,0,individual,1,veche,Chisinau,Gheorghe,central,1.699888915322141
1541,1541,79.0,1,10,2,private,primary,no,no,300.0,0,modern,1,ciocana,Chisinau,Mihail,central,2.99590750748185
1542,1542,49.0,3,5,2,private,secondary,yes,no,300.0,1,modern,1,buiucani,Chisinau,Alexandru,central,3.2023113943454087
1543,1543,48.0,8,13,1,private,primary,no,no,620.0,0,modern,1,centru,Chisinau,Ismail,central,1.5491726324305075
1544,1544,91.0,6,6,3,agency,primary,yes,no,450.0,1,modern,2,centru,Chisinau,Pictor,central,3.483251315113812
